"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"01/08/2012","5 Mountshannon Road, Kilmainham, Dublin 8","","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","51 Rathlyon Grove, Firhouse, Tallaght","","Dublin","€153,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","54 Pineview Rise, Aylesbury, Tallaght","","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","55 Oak Rise, Royal Oak, Santry","","Dublin","€227,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","58 Arnold Park, Glenageary","","Dublin","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","59 oakwood Road, Finglas, Dublin 11","Dublin 11","Dublin","€212,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","59 wynberg park, blackrock","","Dublin","€475,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","6 Hudson Road, Sandycove, Co Dublin","","Dublin","€333,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","60 Hillcrest Park, Lucan","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","68A Roebuck Road, Clonskeagh, Dublin 14","","Dublin","€425,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","69 Willow House, Mespil Estate  Sussex Road","","Dublin","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","75 VENTRY PARK, CABRA, DUBLIN 7","","Dublin","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","8 CHURCH ROAD, SWORDS","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","8 ST BRIGIDS ROAD LOWER, DRUMCONDRA","Dublin 9","Dublin","€263,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","89 The Waterside, Ringsend, Dublin 4","Dublin 4","Dublin","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","90 SPENCER HOUSE, CUSTOM HOUSE SQUARE, MAYOR STREET","","Dublin","€161,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","92 THE OLD DISTILLERY, DUBLIN 7","Dublin 7","Dublin","€113,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","99 Anglesea Road, Ballsbridge, Dublin 4","","Dublin","€850,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","apartment 16 block b, howth junction court, st. donaghs road","","Dublin","€89,550.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/08/2012","Apartment 219 Wyckham Point, Wyckham Way, Dublin 16","","Dublin","€202,643.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/08/2012","St. Michael's, Station Road, Sutton","","Dublin","€550,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","THE BUNGALOW, FOREST ROAD, SWORDS","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","Westbury, Willow Bank, Dun Laoghaire","","Dublin","€1,500,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","12 Colliers Avenue, Ranelagh","","Dublin","€276,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","12 Murphytown Road, Leopardstown, Dublin 15","","Dublin","€345,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","12 The Lawn, Boden Park, Rathfarnham","","Dublin","€365,639.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"02/08/2012","14 Grangefield, Rathfarnham, Dublin 14","","Dublin","€359,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","17 Drumcliffe Drive, Cabra, Dublin 7","","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","17 Garville Mews, Rathgar, Dublin 6","Dublin 6","Dublin","€327,750.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","18 Thormanby Lodge, Howth","","Dublin","€570,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","23 Foxhill Drive, Baldoyle, Dublin 13","Dublin 13","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","27  Connawood Green, Connaught Avenue, Bray","","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","29 Herberton Walk, Rialto, Dublin 8","","Dublin","€185,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/08/2012","33 St. Annes, Kimmage","","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","42 Cooldriona Court, Main Stret, Swords","","Dublin","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","43 Jamestown Avenue, Inchicore, Dublin 8","","Dublin","€148,500.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","47 Blackthorn Green, Sandyford","","Dublin","€232,500.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","5 Riverwood Crescent, Castleknock, Dublin 15","","Dublin","€224,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","5 St Catherines, Glenageary","","Dublin","€650,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","53 Rosemount Estate, Dundrum","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","55 Edenvale Road, Ranelagh","Dublin 6","Dublin","€630,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","56 Brookwood Road, Artane","Dublin 5","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","67 The Thatch Road, Whitehall","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","7 Laurel House, Carrickmines Green, Glenamuck Road  Carrickmines","","Dublin","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","Apartment 16, Cedar Lodge, Farmleigh Woods  Castleknock","","Dublin","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","Apartment 307, Longboat Quay North, Sir John Rogerson's Quay","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","Apartment 3, 33 Mountjoy Square","","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","Apt 148 Rathmines Town Centre, Rathmines, Dublin","Dublin 6","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/08/2012","Apt 78 / Cp Space 76 Crosbies Yard, Ossory Road","","Dublin","€121,146.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/08/2012","No 79 Dingle Road, Cabra, Dublin 7","","Dublin","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","1 BRACKENSTOWN VILLAGE, SWORDS","","Dublin","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","1 Castleknock Close, Castleknock, Dublin 15","","Dublin","€192,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","1 cruise park walk, tyrrelstown","","Dublin","€127,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","106 Corrib Road, Terenure","Dublin 6w","Dublin","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","106 WESTLAND SQUARE, SANDWITH STREET","Dublin 2","Dublin","€148,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","113 Spiddal Road, Ballyfermot","","Dublin","€74,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","130  Pearse Park, Sallynoggin","","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","14 Edenbrook, Rathfarnham, Dublin 14","","Dublin","€395,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","14 Elmbrook Crescent, Lucan","","Dublin","€207,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","15 Deerhaven View, Clonee, Dublin 15","Dublin 15","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","18  Aubrey Park, Shankill","","Dublin","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","18 Bramley Road, Castleknock","Dublin 15","Dublin","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","18 Brookwood drive, Artane, Dublin 5","Dublin 5","Dublin","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","18 Chestnut Grove, Ballinteer","","Dublin","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","2 Herberton Park, South Circular Road, Rialto","","Dublin","€133,160.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","22 craigford avenue, artane, dublin 5","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","229 Philipsburgh Avenue, Fairview","","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","23 Ennis Grove, Sandymount, Dublin 4","","Dublin","€237,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","24 Glen Lawn Drive, The Park, Cabinteely","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","26 Anne Devlin Road, Rathfarnham","","Dublin","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","28 Chanel Road, Artane","Dublin 5","Dublin","€276,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","28 Orwell Park (otherwise, 30/31 Orwell Park), Rathgar","Dublin 6","Dublin","€1,549,050.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","3  Claremont Road, Sandymount","","Dublin","€535,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","3 Stiles Court, Clontarf","Dublin 3","Dublin","€296,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","3 Trafalgar Terrace, Monkstown","","Dublin","€1,000,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","3 Willington Crescent, Templeogue","","Dublin","€254,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","34 Donore Road, South Circular Road, Dublin8","","Dublin","€219,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","34 Munster Street, Phibsboro","Dublin 7","Dublin","€207,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","35 The Bungalows, Mountainview, Crinken Glen  Shankill","","Dublin","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","36 Mount Symon Green, Clonsilla, Dublin 15","","Dublin","€188,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","37 Chanel Road, Artane, Dublin 5","Dublin 5","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","37 Gleann na Ri, Druid Valley, Cherrywood","","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","37 Scholarstown Park, Rathfarnham, Dublin 16","","Dublin","€217,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","40 Shelmartin Avenue, Fairview","Dublin 3","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","41 Brooklawn Avenue, Newtownpark Avenue, Blackrock","","Dublin","€244,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","47 Island View, Malahide","","Dublin","€390,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","47 The Bay, Merrion Road, Dublin 4","","Dublin","€299,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","49 Mount Prospect Park, Clontarf","Dublin 3","Dublin","€470,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","50 Alderwood, Hollystown","Dublin 15","Dublin","€79,295.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"03/08/2012","52 Parkmore Drive, Terenure","Dublin 6w","Dublin","€415,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","5A Ballymount Square, Walkinstown","","Dublin","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","6 CLYDE ROAD, BALLBRIDGE","Dublin 4","Dublin","€2,640,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","6 FOYLE ROAD, FAIRVIEW, DUBLIN 3","","Dublin","€342,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","61 Whitethorn Road, Artane, Dublin 5","","Dublin","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","66 Dunsink Avenue, Finglas West","Dublin 11","Dublin","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","7 Knockmore Crescent, Tallaght, Dublin 24","","Dublin","€49,225.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/08/2012","70 Pinebrook Vale, Clonsilla","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","75 The Dickens, The Gasworks, Barrow Street","Dublin 4","Dublin","€335,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/08/2012","8 All Saints Road, Raheny, Dublin 5","","Dublin","€227,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","8 Ferncourt Green, Firhouse, Dublin 24","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","8 Mount Eagle Park, Leopardstown Heights, Dublin 18","","Dublin","€334,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","8 St. Theresa's Place, Glasnevin, Dublin 9","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","83 Wellington Road, Ballsbridge","Dublin 4","Dublin","€2,750,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","9 Meades Terrace, Hogan Place, Dublin 2","","Dublin","€154,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","Apartment 50, Bloomfield Park, Donnybrook","Dublin 4","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","Merton, 11 Dundrum Road, Dundrum","","Dublin","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","Sydenham House, Sydenham Villas, Dundrum","","Dublin","€600,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/08/2012","Waterside House, Bettyville, Ballyboughal","","Dublin","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/08/2012","Apartment 24, The Waterfront, Hanover Quay","Dublin 2","Dublin","€229,448.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/08/2012","Apartment 48, The Waterfront, Hanover Quay","Dublin 2","Dublin","€236,733.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/08/2012","Apartment 59, The Waterfront, Hanover Quay","Dublin 2","Dublin","€244,018.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/08/2012","1 The Mapels, Doonsalla Drive, Cabinteely","","Dublin","€387,665.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/08/2012","10 Carrickmount Avenue, Rathfarnham","","Dublin","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/08/2012","13 Roebuck Downs, Clonskeagh, Dublin 14","Dublin 14","Dublin","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/08/2012","15 St. Joseph's Avenue, Drumcondra","","Dublin","€106,000.00","No","Second-Hand Dwelling house /Apartment",""
